note_id,report_month,fee,impression,click,message_consult,msg_leads_num,ctr_derived,cpc_derived,cpm_derived,msg_leads_cost_derived
681da9dc000000002001e634,M2026-05,1.0900000000000003,215.0,32.0,0.0,0.0,0.148837,0.034063,5.069767,
681daa300000000021001968,M2026-05,0.08,19.0,2.0,0.0,0.0,0.105263,0.04,4.210526,
6822feb7000000000303b131,M2026-05,0.46,60.0,3.0,0.0,0.0,0.05,0.153333,7.666667,
6822ff69000000001101c6fe,M2026-05,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,
6822ffcf000000000303b801,M2026-05,8.76,158.0,21.0,0.0,0.0,0.132911,0.417143,55.443038,
68299ca50000000023000e3f,M2026-05,0.31,61.0,2.0,0.0,0.0,0.032787,0.155,5.081967,
68299d25000000002301d4c6,M2026-05,0.05,30.0,4.0,0.0,0.0,0.133333,0.0125,1.666667,
68299dc90000000023012fb6,M2026-05,0.01,12.0,1.0,0.0,0.0,0.083333,0.01,0.833333,
68340d0d0000000012003fec,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
68341027000000000f038992,M2026-05,0.09999999999999999,40.0,4.0,0.0,0.0,0.1,0.025,2.5,
68395a24000000002100c53d,M2026-05,23.219999999999995,453.0,83.0,1.0,1.0,0.183223,0.279759,51.258278,23.22
683d63ea000000002001eb65,M2026-05,0.06,32.0,1.0,0.0,0.0,0.03125,0.06,1.875,
683d649900000000210085bc,M2026-05,0.13,19.0,5.0,0.0,0.0,0.263158,0.026,6.842105,
6843e1d0000000000f03b615,M2026-05,0.31000000000000005,65.0,11.0,0.0,0.0,0.169231,0.028182,4.769231,
6843e2390000000012003552,M2026-05,0.24,56.0,6.0,0.0,0.0,0.107143,0.04,4.285714,
6843e39f0000000012004d39,M2026-05,0.89,63.0,5.0,0.0,0.0,0.079365,0.178,14.126984,
68567116000000000d025a77,M2026-05,14.839999999999998,282.0,27.0,0.0,0.0,0.095745,0.54963,52.624113,
6857bad4000000000d01967e,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
685e5de000000000150216f9,M2026-05,8.29,182.0,11.0,0.0,0.0,0.06044,0.753636,45.549451,
68679a7f0000000023006fb7,M2026-05,1.6800000000000002,110.0,4.0,0.0,0.0,0.036364,0.42,15.272727,
687890df000000001c0361c2,M2026-05,0.0,31.0,0.0,0.0,0.0,0.0,,0.0,
6878924b000000001c03093d,M2026-05,0.64,42.0,3.0,0.0,0.0,0.071429,0.213333,15.238095,
68873dff0000000017037728,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
688b331a000000002502a180,M2026-05,0.16,9.0,1.0,0.0,0.0,0.111111,0.16,17.777778,
6895a53e00000000230321d8,M2026-05,3.6399999999999997,126.0,22.0,0.0,0.0,0.174603,0.165455,28.888889,
689ab98e0000000023021c3c,M2026-05,0.6,101.0,14.0,0.0,0.0,0.138614,0.042857,5.940594,
689ed9a1000000001d02c804,M2026-05,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,
68a57274000000001c034a91,M2026-05,0.49,48.0,4.0,0.0,0.0,0.083333,0.1225,10.208333,
68b55e6f000000001d00caa1,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
68baa828000000001b033b3f,M2026-05,0.05,18.0,3.0,0.0,0.0,0.166667,0.016667,2.777778,
68bff0ef000000001d019dea,M2026-05,1.07,134.0,17.0,0.0,0.0,0.126866,0.062941,7.985075,
68bff2ae000000001d01a96e,M2026-05,0.02,33.0,2.0,0.0,0.0,0.060606,0.01,0.606061,
68c7d1fc000000001d0271c8,M2026-05,1.98,70.0,9.0,0.0,0.0,0.128571,0.22,28.285714,
68c7d2d7000000001d02e20f,M2026-05,0.35,5.0,1.0,0.0,0.0,0.2,0.35,70.0,
68db958100000000050336cb,M2026-05,0.27,54.0,7.0,0.0,0.0,0.12963,0.038571,5.0,
68e0e457000000000700ce1c,M2026-05,0.08,8.0,1.0,0.0,0.0,0.125,0.08,10.0,
68e0e4b10000000007003ead,M2026-05,1.73,137.0,15.0,0.0,0.0,0.109489,0.115333,12.627737,
68ef6601000000000301a9cb,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
692273930000000019024e90,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
6927e58e000000001f00ee4b,M2026-05,0.12,1.0,1.0,0.0,0.0,1.0,0.12,120.0,
69293a52000000001f00dec5,M2026-05,5.17,118.0,12.0,0.0,0.0,0.101695,0.430833,43.813559,
692a6de6000000001e03812d,M2026-05,4.08,87.0,10.0,0.0,0.0,0.114943,0.408,46.896552,
69327e83000000001f00ca08,M2026-05,0.01,9.0,1.0,0.0,0.0,0.111111,0.01,1.111111,
6936766c000000001b0237dc,M2026-05,6.470000000000001,202.0,15.0,0.0,0.0,0.074257,0.431333,32.029703,
69367987000000001b027d8f,M2026-05,2.9199999999999995,134.0,21.0,0.0,0.0,0.156716,0.139048,21.791045,
6937ecf7000000000d03ecf4,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
693d3688000000001e00be17,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
69410133000000001e0374c3,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
6944f5f2000000001f00a3d7,M2026-05,0.06999999999999999,32.0,2.0,0.0,0.0,0.0625,0.035,2.1875,
6950da0e0000000022032b4e,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
6954ad1b000000001e03a06f,M2026-05,2.09,7.0,1.0,0.0,0.0,0.142857,2.09,298.571429,
695877db000000001e02a155,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
6959c6f4000000001e028520,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
695c6cb0000000000e00ee19,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
695c7868000000001a01ee5a,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
6963652c000000002200a5f4,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
6968a7e1000000001a032b62,M2026-05,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,
696ae6600000000021030946,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
696b2fb5000000002202224a,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
697215d3000000002102babe,M2026-05,0.10999999999999999,37.0,3.0,0.0,0.0,0.081081,0.036667,2.972973,
69747a91000000002202e8cb,M2026-05,6.7799999999999985,425.0,42.0,0.0,0.0,0.098824,0.161429,15.952941,
697483bc0000000021030797,M2026-05,9.43,289.0,29.0,0.0,0.0,0.100346,0.325172,32.629758,
69772f10000000002203adb7,M2026-05,0.0,13.0,0.0,0.0,0.0,0.0,,0.0,
69785b9800000000210301e7,M2026-05,0.51,52.0,4.0,0.0,0.0,0.076923,0.1275,9.807692,
6979aa20000000002203199c,M2026-05,0.96,70.0,9.0,0.0,0.0,0.128571,0.106667,13.714286,
697b62370000000022008079,M2026-05,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,
697f3a7b0000000022038c46,M2026-05,1.3100000000000003,294.0,45.0,0.0,0.0,0.153061,0.029111,4.455782,
69806002000000002203a5e3,M2026-05,223.18000000000006,3553.0,290.0,7.0,4.0,0.081621,0.769586,62.814523,55.795
6981b7f200000000220207c4,M2026-05,0.43000000000000005,93.0,8.0,0.0,0.0,0.086022,0.05375,4.623656,
69848984000000002203b8c4,M2026-05,0.55,98.0,20.0,1.0,1.0,0.204082,0.0275,5.612245,0.55
6989a3c4000000001b014abc,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
698b25ad000000001b014b1d,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
699453d000000000150230b3,M2026-05,3.2500000000000004,424.0,98.0,1.0,0.0,0.231132,0.033163,7.665094,
699ead68000000001600b831,M2026-05,0.35,5.0,1.0,0.0,0.0,0.2,0.35,70.0,
69a184d200000000150204c6,M2026-05,4.83,39.0,2.0,0.0,0.0,0.051282,2.415,123.846154,
69a69ecb00000000150237fb,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
69aaa345000000001502198f,M2026-05,287.54,225.0,35.0,0.0,0.0,0.155556,8.215429,1277.955556,
69abed790000000015039bcf,M2026-05,1.46,115.0,17.0,0.0,0.0,0.147826,0.085882,12.695652,
69ad4ab700000000150218ef,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
69af8cfd00000000160099b4,M2026-05,2.64,266.0,38.0,0.0,0.0,0.142857,0.069474,9.924812,
69b12f420000000015033f3a,M2026-05,1.2,25.0,1.0,0.0,0.0,0.04,1.2,48.0,
69b3dc74000000001a029467,M2026-05,1.83,59.0,8.0,0.0,0.0,0.135593,0.22875,31.016949,
69b7a0fc0000000022003030,M2026-05,0.0,17.0,0.0,0.0,0.0,0.0,,0.0,
69b7a14300000000220031c0,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
69b92555000000001a0330c1,M2026-05,0.08,46.0,8.0,0.0,0.0,0.173913,0.01,1.73913,
69bd11d5000000001a030a01,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
69be6173000000002102df26,M2026-05,0.01,21.0,1.0,0.0,0.0,0.047619,0.01,0.47619,
69bedca5000000001a021915,M2026-05,3.7799999999999994,266.0,38.0,0.0,0.0,0.142857,0.099474,14.210526,
69bedcf70000000021038a01,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
69bedd4900000000220023ed,M2026-05,2.6599999999999984,116.0,19.0,0.0,0.0,0.163793,0.14,22.931034,
69c258e400000000220002ec,M2026-05,0.93,23.0,2.0,0.0,0.0,0.086957,0.465,40.434783,
69c3a080000000002102ca12,M2026-05,1.84,76.0,7.0,0.0,0.0,0.092105,0.262857,24.210526,
69c79a3c000000001a025f6e,M2026-05,0.02,4.0,1.0,0.0,0.0,0.25,0.02,5.0,
69cce0ed000000001a029e9d,M2026-05,0.04,18.0,4.0,0.0,0.0,0.222222,0.01,2.222222,
69d258ed000000002102fc18,M2026-05,0.35,11.0,1.0,0.0,0.0,0.090909,0.35,31.818182,
69d76c4f000000001a020b12,M2026-05,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,
69d76c9d000000001a030e8b,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
69dca9fe000000002103a4d3,M2026-05,1.31,24.0,2.0,0.0,0.0,0.083333,0.655,54.583333,
69dcaa3f000000001a023139,M2026-05,0.51,12.0,1.0,0.0,0.0,0.083333,0.51,42.5,
69df4d36000000001a02813c,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
69e1fb9e000000001a02a60b,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
69e3479d00000000220012d6,M2026-05,1.26,11.0,1.0,0.0,0.0,0.090909,1.26,114.545455,
63aabe9e000000001f012388,M2026-05,0.0,17.0,0.0,0.0,0.0,0.0,,0.0,
63ac07b0000000001b015209,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
63ae5477000000001f0243c2,M2026-05,0.02,10.0,2.0,0.0,0.0,0.2,0.01,2.0,
63c610d6000000001f00d02c,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
63c762d50000000022039125,M2026-05,0.01,6.0,1.0,0.0,0.0,0.166667,0.01,1.666667,
63d2865200000000220297cf,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
63db7d5b00000000180129e5,M2026-05,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,
63eeef9a000000001300f05c,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
6413b69d0000000012033226,M2026-05,0.01,8.0,1.0,0.0,0.0,0.125,0.01,1.25,
6435209d000000001303c9a0,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
6450d8cc000000000800eb4f,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
646dae200000000013032917,M2026-05,0.01,10.0,1.0,0.0,0.0,0.1,0.01,1.0,
647dc19b0000000027001ab4,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
6486b3ef0000000013015d36,M2026-05,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,
64885b9c0000000011013a45,M2026-05,0.14,9.0,1.0,0.0,0.0,0.111111,0.14,15.555556,
648e7dab00000000130367d6,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
64918f0700000000140254d5,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
649ac8060000000007039048,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
64be2a48000000001201c5db,M2026-05,0.07999999999999999,16.0,4.0,0.0,0.0,0.25,0.02,5.0,
64be3839000000000b028a7e,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
64cb70bc0000000017019318,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
64cf1717000000000b02a9fc,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
64d39c140000000010031324,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
64d762d10000000010030702,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
64db4e87000000001701a578,M2026-05,3.3299999999999996,36.0,4.0,0.0,0.0,0.111111,0.8325,92.5,
64dc3f58000000001201ac60,M2026-05,0.01,7.0,1.0,0.0,0.0,0.142857,0.01,1.428571,
64e86dfc000000001700f546,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
64e9e1c4000000001701bbe7,M2026-05,0.03,5.0,1.0,0.0,0.0,0.2,0.03,6.0,
64ed5f72000000001e02ce33,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
64edb464000000001f0072b3,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
64f59f01000000001d017ff6,M2026-05,0.56,4.0,1.0,0.0,0.0,0.25,0.56,140.0,
64f69f4b000000001e02f1cd,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
64fc56f3000000001f0358b2,M2026-05,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,
64fd33ff000000001e02958f,M2026-05,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,
64fdc220000000001e02acb7,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
65080ae0000000001e020f0f,M2026-05,2.46,26.0,2.0,0.0,0.0,0.076923,1.23,94.615385,
650d82f6000000001e02d1c7,M2026-05,0.13,3.0,1.0,0.0,0.0,0.333333,0.13,43.333333,
6513ccca000000001f0070dc,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
6513d8780000000020001214,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
6513e021000000001f0075bd,M2026-05,0.08,11.0,2.0,0.0,0.0,0.181818,0.04,7.272727,
6530f0370000000020003a3e,M2026-05,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,
6530f56b0000000020001851,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
653215c4000000001f036589,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
6533ce70000000001f036ec2,M2026-05,0.29,2.0,1.0,0.0,0.0,0.5,0.29,145.0,
65376aa7000000001e03f455,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
653b2a26000000001e02923e,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
653e2bbf000000001e02c9dd,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
654340ba000000001e0299de,M2026-05,8.01,145.0,20.0,0.0,0.0,0.137931,0.4005,55.241379,
6544c4a3000000001e00dd7c,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
654cea4e000000000f028244,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
65582685000000003202ea19,M2026-05,0.41000000000000003,15.0,2.0,0.0,0.0,0.133333,0.205,27.333333,
6559fc2200000000330060b6,M2026-05,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,
655c05e3000000003203ab8c,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
6561bd1e0000000033005f0e,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
65644368000000003203b119,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
657ea4f40000000006028738,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
658149bd0000000009025675,M2026-05,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,
658690ba000000003a00cb78,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
658691900000000038015b90,M2026-05,0.6,19.0,2.0,0.0,0.0,0.105263,0.3,31.578947,
658693750000000038025102,M2026-05,4.8,42.0,6.0,0.0,0.0,0.142857,0.8,114.285714,
658bd2b90000000011014222,M2026-05,0.17,7.0,1.0,0.0,0.0,0.142857,0.17,24.285714,
658d3111000000001d037f78,M2026-05,0.09,17.0,1.0,0.0,0.0,0.058824,0.09,5.294118,
658fd1cd000000001802864b,M2026-05,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,
65950ec3000000001102cc42,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
6599081c000000001d026139,M2026-05,0.17,11.0,1.0,0.0,0.0,0.090909,0.17,15.454545,
65990c68000000001d031e7e,M2026-05,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,
659ceec100000000180285c8,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
659e6e12000000001d025fd3,M2026-05,0.42000000000000004,45.0,5.0,0.0,0.0,0.111111,0.084,9.333333,
65a8d975000000002a010976,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
65aa2ac7000000002c00f823,M2026-05,0.02,6.0,2.0,0.0,0.0,0.333333,0.01,3.333333,
65aa2d28000000002d011eda,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
65ae1f56000000002c03897a,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
65af7e4e000000002c0397d4,M2026-05,0.03,38.0,3.0,0.0,0.0,0.078947,0.01,0.789474,
65af8165000000002c03ac04,M2026-05,0.01,3.0,1.0,0.0,0.0,0.333333,0.01,3.333333,
65af81bb000000002c0298e0,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
65b1c759000000002b03f79a,M2026-05,0.54,28.0,4.0,0.0,0.0,0.142857,0.135,19.285714,
65b1c862000000002b03fd34,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
65b1cb86000000002c016a5d,M2026-05,0.01,2.0,1.0,0.0,0.0,0.5,0.01,5.0,
65b8ac46000000002c013741,M2026-05,0.06999999999999999,42.0,4.0,0.0,0.0,0.095238,0.0175,1.666667,
65bc4e88000000002c028213,M2026-05,0.4,9.0,1.0,0.0,0.0,0.111111,0.4,44.444444,
65bc5280000000002c0124dc,M2026-05,6.309999999999999,102.0,8.0,0.0,0.0,0.078431,0.78875,61.862745,
65bc5f28000000000702bf1e,M2026-05,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,
65bc68d7000000002c010735,M2026-05,0.30000000000000004,18.0,2.0,0.0,0.0,0.111111,0.15,16.666667,
65d5ad59000000000102854b,M2026-05,0.15999999999999998,62.0,6.0,0.0,0.0,0.096774,0.026667,2.580645,
65d9a37600000000070252e9,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
65dc4e990000000007005b79,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
65dd9d15000000000102808f,M2026-05,0.01,25.0,1.0,0.0,0.0,0.04,0.01,0.4,
65e1b4530000000003035d58,M2026-05,0.0,19.0,0.0,0.0,0.0,0.0,,0.0,
65e2e49a0000000001028986,M2026-05,0.17,72.0,4.0,0.0,0.0,0.055556,0.0425,2.361111,
65e58877000000000102bbfc,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
65e973a20000000003036a18,M2026-05,0.76,149.0,18.0,0.0,0.0,0.120805,0.042222,5.100671,
65eec2a300000000120230d4,M2026-05,1.97,35.0,4.0,0.0,0.0,0.114286,0.4925,56.285714,
65f553790000000012020778,M2026-05,0.1,16.0,4.0,0.0,0.0,0.25,0.025,6.25,
65f6a31900000000120222cf,M2026-05,0.02,7.0,1.0,0.0,0.0,0.142857,0.02,2.857143,
65f7db450000000014007fdf,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
65f9455c000000000d00d8fb,M2026-05,0.14,7.0,1.0,0.0,0.0,0.142857,0.14,20.0,
65ffd89700000000120227d7,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
66012e660000000012022140,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
6603d27e000000001203e831,M2026-05,2.42,7.0,1.0,0.0,0.0,0.142857,2.42,345.714286,
66091722000000001a0100c2,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
660a6865000000001a00dbc9,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
66110c18000000001a01306e,M2026-05,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,
6618eaf6000000001a015070,M2026-05,0.7,10.0,2.0,0.0,0.0,0.2,0.35,70.0,
661f7b560000000004018a27,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
66220c67000000000401b2db,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
662617cb0000000001004d3b,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
662a0c65000000000401bd27,M2026-05,1.6900000000000002,17.0,2.0,0.0,0.0,0.117647,0.845,99.411765,
66306c29000000001e03990d,M2026-05,0.02,5.0,1.0,0.0,0.0,0.2,0.02,4.0,
663088c0000000001e0315ef,M2026-05,0.56,7.0,2.0,0.0,0.0,0.285714,0.28,80.0,
6635e9e2000000001e03772a,M2026-05,2.42,30.0,4.0,0.0,0.0,0.133333,0.605,80.666667,
6641c5a2000000001e030cf7,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
66431825000000001e03a1cf,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
664728240000000014018bd2,M2026-05,0.04,15.0,2.0,0.0,0.0,0.133333,0.02,2.666667,
6647289700000000050064a4,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
664c6420000000001401b0c2,M2026-05,0.8400000000000001,29.0,4.0,0.0,0.0,0.137931,0.21,28.965517,
664da673000000001601171d,M2026-05,0.58,8.0,1.0,0.0,0.0,0.125,0.58,72.5,
66504a020000000005004c87,M2026-05,1.3800000000000001,78.0,11.0,0.0,0.0,0.141026,0.125455,17.692308,
6652ef870000000014019780,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
66543e01000000001401a8a9,M2026-05,0.45000000000000007,63.0,3.0,0.0,0.0,0.047619,0.15,7.142857,
6656d14200000000160127f2,M2026-05,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
66583266000000001401855a,M2026-05,0.02,39.0,2.0,0.0,0.0,0.051282,0.01,0.512821,
665981f60000000016011633,M2026-05,2.7199999999999998,10.0,3.0,0.0,0.0,0.3,0.906667,272.0,
665ad331000000001401a71a,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
6664116c000000000e03018b,M2026-05,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,
666567450000000006007835,M2026-05,2.54,158.0,12.0,0.0,0.0,0.075949,0.211667,16.075949,
66680350000000000d00d089,M2026-05,0.49,54.0,7.0,0.0,0.0,0.12963,0.07,9.074074,
6668061e0000000006007804,M2026-05,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,
66695cd5000000000600432c,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
666bf7ab000000000d00d89e,M2026-05,0.02,8.0,1.0,0.0,0.0,0.125,0.02,2.5,
666d63c4000000000e032059,M2026-05,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,
667680da000000001e011696,M2026-05,0.03,11.0,3.0,0.0,0.0,0.272727,0.01,2.727273,
667933df000000001c024221,M2026-05,0.34,41.0,6.0,0.0,0.0,0.146341,0.056667,8.292683,
667d178e000000001c027501,M2026-05,0.01,15.0,1.0,0.0,0.0,0.066667,0.01,0.666667,
667e69b0000000001c02458d,M2026-05,1.76,76.0,7.0,0.0,0.0,0.092105,0.251429,23.157895,
667e8872000000001c02578c,M2026-05,0.21,10.0,1.0,0.0,0.0,0.1,0.21,21.0,
668ba06d0000000025003455,M2026-05,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,
668ba1b40000000025007bf7,M2026-05,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
6690f3ed0000000025002592,M2026-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,
669628940000000025014407,M2026-05,0.03,21.0,3.0,0.0,0.0,0.142857,0.01,1.428571,
66962b3900000000250072ac,M2026-05,0.35000000000000003,44.0,2.0,0.0,0.0,0.045455,0.175,7.954545,
66a5fab0000000002701de52,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
66a74a780000000027011fa2,M2026-05,0.7200000000000001,98.0,13.0,0.0,0.0,0.132653,0.055385,7.346939,
66a9f071000000002701fcac,M2026-05,2.31,43.0,6.0,0.0,0.0,0.139535,0.385,53.72093,
66b1de10000000001e01c1ec,M2026-05,1.1400000000000001,150.0,24.0,0.0,0.0,0.16,0.0475,7.6,
66b3273c0000000025032bfc,M2026-05,0.31,126.0,14.0,0.0,0.0,0.111111,0.022143,2.460317,
66b71c260000000025031b53,M2026-05,0.01,3.0,1.0,0.0,0.0,0.333333,0.01,3.333333,
66bb1057000000001e01cee8,M2026-05,0.18,5.0,1.0,0.0,0.0,0.2,0.18,36.0,
66bc63b70000000025030e7d,M2026-05,0.47000000000000003,108.0,18.0,0.0,0.0,0.166667,0.026111,4.351852,
66bf228f0000000025031381,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
66c45b75000000001d0147d8,M2026-05,1.4400000000000002,110.0,16.0,0.0,0.0,0.145455,0.09,13.090909,
66c59dfb000000001d015b5f,M2026-05,0.01,10.0,1.0,0.0,0.0,0.1,0.01,1.0,
66c6e990000000001d01afe0,M2026-05,2.8999999999999995,222.0,33.0,1.0,1.0,0.148649,0.087879,13.063063,2.9
66c99238000000001d019762,M2026-05,10.33,331.0,47.0,0.0,0.0,0.141994,0.219787,31.208459,
66cd8b5c000000001d03be18,M2026-05,0.46,13.0,3.0,0.0,0.0,0.230769,0.153333,35.384615,
66d6b022000000001d014494,M2026-05,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,
66dba50b000000001201274e,M2026-05,0.07,20.0,3.0,0.0,0.0,0.15,0.023333,3.5,
66dd561b000000001e01ae53,M2026-05,0.09,25.0,1.0,0.0,0.0,0.04,0.09,3.6,
66de9050000000001e01addd,M2026-05,9.729999999999999,385.0,64.0,0.0,0.0,0.166234,0.152031,25.272727,
66de90b3000000000c01a935,M2026-05,7.529999999999999,276.0,35.0,0.0,0.0,0.126812,0.215143,27.282609,
66dff03b0000000012013fe9,M2026-05,0.01,7.0,1.0,0.0,0.0,0.142857,0.01,1.428571,
66e2a0eb000000000c0189cb,M2026-05,0.01,7.0,1.0,0.0,0.0,0.142857,0.01,1.428571,
66e2a12c000000001e01aaa7,M2026-05,5.179999999999998,289.0,34.0,0.0,0.0,0.117647,0.152353,17.923875,
66e3edb8000000000c019691,M2026-05,0.27,36.0,3.0,0.0,0.0,0.083333,0.09,7.5,
